大众 朗逸 2013款 1.4TSI DSG豪华版,2012年,9.7万公里,到店服务,6.50万,17.50万
比亚迪S6 2011款 2.4L 自动尊享型,2012年,9.9万公里,到店服务,3.17万,
江淮 瑞风S3 2016款 1.5L 手动豪华智能型,2016年,3.6万公里,到店服务,4.50万,8.10万
斯柯达 明锐 2016款 1.6L 手动智行版,2017年,2.2万公里,到店服务,8.50万,15.20万
斯柯达 晶锐 2011款 1.6L 自动晶灵版,2011年,8.4万公里,到店服务,3.90万,11.40万
大众 迈腾 2017款 380TSI DSG 尊贵型,2017年,2.0万公里,到店服务,20.07万,29.70万
吉利 帝豪GL 2017款 1.3T 手动精英型,2016年,2.6万公里,到店服务,5.47万,9.50万
奔驰GLA级 2016款 GLA 200 动感型,2016年,5.5万公里,到店服务,17.50万,29.30万
马自达 昂克赛拉 2016款 三厢 1.5L 自动豪华型,2016年,14.9万公里,到店服务,8.00万,15.10万
宝马X1 2010款 sDrive18i豪华型(进口),2011年,7.8万公里,到店服务,10.87万,
比亚迪 宋 2016款 1.5TI 手动豪华型,2016年,1.4万公里,到店服务,5.31万,11.60万
宝马X1 2013款 sDrive18i 时尚型,2014年,2.3万公里,到店服务,14.50万,30.90万
三菱 翼神 2013款 致尚版 1.8L 手动豪华型,2013年,10.6万公里,到店服务,4.38万,
奥迪A6L 2016款 TFSI 运动型,2016年,6.9万公里,到店服务,26.50万,50.10万
马自达 昂克赛拉 2016款 三厢 1.5L 手动豪华型,2016年,5.5万公里,到店服务,7.50万,13.90万
长安 睿骋CC 2018款 1.5T 自动尊雅型,2018年,0.8万公里,到店服务,9.84万,15.10万
大众 宝来 2013款 1.6L 自动舒适型,2013年,9.1万公里,到店服务,5.80万,13.90万
别克GL8 2014款 2.4L 经典版,2014年,5.4万公里,到店服务,9.69万,
传祺GS5 2014款 2.0L 自动两驱超享版,2014年,7.4万公里,到店服务,5.38万,
雪佛兰 2015款 赛欧3 1.3L 手动理想版,2015年,4.0万公里,到店服务,3.20万,6.80万
长安 逸动 2018款 1.6L GDI 自动锐潮型,2018年,0.3万公里,到店服务,7.81万,10.80万
标致308S 2015款 1.2T 自动劲驰版,2016年,4.2万公里,到店服务,7.50万,15.70万
雪佛兰 科帕奇 2013款 2.4L 两驱城市版 7座,2013年,13.1万公里,到店服务,7.27万,
宝骏560 2015款 1.8L 手动精英型,2015年,3.4万公里,到店服务,4.80万,9.10万
宝骏560 2017款 1.5T DCT尊享型,2017年,1.2万公里,到店服务,7.15万,
起亚K2 2011款 三厢 1.4L MT GLS,2011年,4.3万公里,到店服务,3.00万,8.50万
标致408 2014款 1.8L 自动豪华版,2015年,13.5万公里,到店服务,6.50万,16.20万
福特 福克斯 2011款 两厢 1.8L 手动经典型,2012年,8.6万公里,到店服务,3.20万,11.40万
别克 凯越 2013款 1.5L 自动经典型,2013年,4.2万公里,到店服务,3.86万,
大众 高尔夫 2016款 230TSI 自动豪华型,2016年,4.3万公里,到店服务,11.00万,18.00万
雪佛兰 科帕奇 2014款 2.4L 两驱城市版 7座,2015年,4.0万公里,到店服务,10.00万,20.30万
现代 瑞纳 2014款 1.4L 手动智能型GLS,2015年,3.3万公里,到店服务,3.80万,8.60万
奇瑞 瑞虎5 2014款 2.0L CVT家悦版,2015年,4.9万公里,到店服务,5.00万,12.30万
宝马1系 2013款 改款 118i 运动型(进口),2013年,8.6万公里,到店服务,13.00万,33.80万
现代 瑞纳 2010款 三厢 1.4L 手动舒适型GS,2012年,7.4万公里,到店服务,3.00万,8.60万
江淮 瑞风S3 2016款 1.5L CVT豪华智能型,2016年,4.8万公里,到店服务,4.70万,9.20万
大众 宝来 2012款 1.6L 手动时尚型,2012年,5.2万公里,到店服务,5.00万,11.70万
起亚K3 2013款 1.6L 自动GL,2015年,8.1万公里,到店服务,6.00万,12.20万
别克 凯越 2011款 1.6LX-MT,2013年,4.7万公里,|,3.50万,10.80万
日产 阳光 2011款 1.5XL CVT豪华版,7.7万公里,到店服务,|,4.50万,11.20万
哈弗H6 2015款 运动版 1.5T 手动两驱精英型,3.4万公里,到店服务,|,7.50万,13.40万
大众 朗逸 2015款 1.6L 自动舒适版,3.6万公里,到店服务,|,9.00万,14.90万
日产 逍客 2012款 2.0XL 火 CVT 2WD,5.1万公里,到店服务,|,7.20万,17.90万
东风风行 景逸X3 2014款 1.5L 豪华型,3.9万公里,到店服务,|,3.50万,7.90万
大众 速腾 2014款 1.4TSI 自动豪华型,2014年,3.6万公里,到店服务,8.75万,18.20万
现代 瑞纳 2014款 1.4L 手动智能型GLS,2014年,7.2万公里,到店服务,3.50万,8.60万
道奇 酷威 2013款 2.4L 两驱尊尚版(进口),2015年,10.5万公里,到店服务,12.00万,31.70万
马自达CX-4 2016款 2.0L 自动两驱蓝天探索版,2017年,3.2万公里,到店服务,13.74万,17.50万
本田 思铂睿 2017款 2.0L 经典版,2017年,2.7万公里,到店服务,13.54万,19.50万
荣威350 2011款 350S 1.5L 自动迅达版,2011年,9.7万公里,到店服务,2.83万,10.70万
大众 高尔夫·嘉旅 2018款 230TSI 自动进取型,2018年,2.9万公里,到店服务,11.53万,
大众 凌渡 2015款 230TSI DSG风尚版,2015年,4.3万公里,到店服务,9.71万,
宝马X1 2018款 sDrive18Li 尊享型,2018年,1.5万公里,到店服务,21.53万,33.00万
日产 楼兰 2015款 2.5L XL 两驱智尚版,2016年,3.4万公里,到店服务,18.00万,29.20万
奔腾B70 2010款 2.0L 自动时尚型,2011年,11.2万公里,到店服务,3.09万,
宝马5系 2014款 525Li 豪华设计套装,2014年,6.1万公里,到店服务,25.94万,
大众 捷达 2010款 1.6L 伙伴,2012年,3.2万公里,到店服务,3.36万,8.20万
铃木 天语 SX4 2011款 改款 1.8L 自动运动型,2011年,11.9万公里,到店服务,4.00万,14.50万
奔腾B30 2016款 1.6L 自动尊享型,2016年,2.3万公里,到店服务,5.00万,9.30万
奥迪Q5 2015款 40 TFSI 舒适型,2014年,5.1万公里,到店服务,23.99万,52.70万
起亚K3 2013款 1.6L 手动GLS,2013年,7.2万公里,到店服务,4.90万,12.50万
雪佛兰 科鲁兹 2013款 掀背 1.6T 自动旗舰型,2016年,4.9万公里,到店服务,6.50万,16.30万
日产 逍客 2016款 2.0L CVT精英版,2016年,1.2万公里,到店服务,11.00万,16.60万
现代 名图 2014款 1.8L 自动智能型GLS,2015年,5.0万公里,到店服务,8.50万,16.30万
标致308 2012款 1.6L 自动优尚型,2012年,7.3万公里,到店服务,4.00万,12.40万
大众POLO 2014款 1.4L 手动风尚版,2014年,5.6万公里,到店服务,4.00万,8.20万
大众 速腾 2012款 1.6L 自动舒适型,2013年,9.7万公里,到店服务,7.00万,16.40万
大众 帕萨特 2011款 2.0TSI DSG至尊版,2012年,12.8万公里,到店服务,9.10万,30.90万
丰田 威驰 2017款 1.5L CVT创行版,2017年,2.9万公里,到店服务,6.17万,
福特 福克斯 2012款 三厢 1.6L 手动风尚型,2014年,9.5万公里,到店服务,5.30万,14.40万
日产 轩逸 2012款 1.6XL 手动豪华版,2012年,9.8万公里,到店服务,5.00万,13.60万
中华V5 2012款 1.6L 自动豪华型,2014年,9.3万公里,到店服务,4.17万,
别克 凯越 2011款 1.6LE-AT,2012年,4.5万公里,到店服务,3.90万,12.80万
日产 骐达 2014款 1.6L CVT智能型,2015年,1.6万公里,到店服务,7.80万,13.60万
标致3008 2013款 1.6THP 自动潮流版,2014年,11.1万公里,到店服务,7.20万,21.90万
丰田 花冠 2011款 1.6L 自动豪华版,2012年,3.1万公里,到店服务,5.80万,12.50万
别克 英朗 2015款 15N 自动精英型,2016年,5.7万公里,到店服务,7.00万,13.80万
现代ix35 2012款 2.0L 自动四驱尊贵版GLS,2012年,7.7万公里,到店服务,7.60万,23.40万
比亚迪S6 2013款 白金版 2.0L 手动豪华型,2015年,3.8万公里,到店服务,4.11万,
别克GL8 2012款 2.4L BASE舒适版,2013年,15.8万公里,到店服务,10.00万,22.70万
大众 朗逸 2013款 1.6L 手动舒适版,2013年,4.3万公里,到店服务,6.00万,13.70万
东南 V5菱致 2015款 plus 1.5L 手动智趣型,2015年,4.6万公里,到店服务,4.10万,8.30万
大众 桑塔纳 2015款 1.6L 手动舒适版,2015年,3.6万公里,到店服务,5.60万,11.30万
荣威360 2016款 1.5L 自动智屏版,2016年,7.2万公里,到店服务,4.90万,9.30万
雪佛兰 科帕奇 2011款 2.4 AT 7座豪华导航版(进口),2011年,8.1万公里,到店服务,6.20万,28.60万
奥迪A4L 2016款 35 TFSI 典藏版 自动标准型,2016年,5.7万公里,到店服务,19.28万,34.00万
MG 3SW 2015款 1.5L AMT精英型,2016年,3.2万公里,到店服务,4.30万,9.50万
日产 奇骏 2010款 2.5L CVT豪华版 4WD,2011年,8.2万公里,到店服务,8.35万,26.00万
大众 迈腾 2012款 1.8TSI 尊贵型,2011年,8.4万公里,到店服务,9.28万,
大众 高尔夫 2011款 1.6 自动舒适型,2011年,8.8万公里,到店服务,5.50万,15.20万
大众 速腾 2012款 1.6L 手动时尚型,2013年,4.9万公里,到店服务,5.85万,
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,2016年,2.2万公里,到店服务,11.45万,20.60万
福特 蒙迪欧-致胜 2011款 2.3L 时尚型,2012年,12.2万公里,到店服务,5.47万,
现代 全新胜达 2013款 2.4L 自动两驱智能型,2014年,5.8万公里,到店服务,11.00万,27.10万
雪佛兰 科鲁兹 2016款 1.5L 手动精英版,2015年,7.4万公里,到店服务,5.30万,13.00万
奥迪A6L 2016款 30 FSI 舒适型,2016年,2.5万公里,到店服务,30.00万,50.90万
福特 福克斯 2017款 三厢 1.6L 手动风尚型智行版,2017年,6.9万公里,到店服务,5.80万,13.90万
斯柯达 明锐 2012款 1.4TSI DSG逸俊版,2012年,6.9万公里,到店服务,5.48万,17.50万
大众CC 2013款 1.8TSI 豪华型,2014年,2.7万公里,到店服务,15.70万,29.20万
福特 福克斯 2013款 两厢经典 1.8L 手动基本型,2013年,4.1万公里,到店服务,4.20万,10.80万
陆风X7 2015款 2.0T 全景尊贵版,2015年,6.9万公里,到店服务,6.20万,15.20万
长安 逸动 2014款 1.6L 手动精英型,2014年,3.8万公里,到店服务,3.25万,
标致301 2014款 1.6L 手动舒适版,2015年,2.7万公里,到店服务,4.00万,9.20万
奥迪Q3 2016款 30 TFSI 典藏版 舒享型,2016年,6.5万公里,到店服务,16.00万,29.80万
哈弗H6 Coupe 2015款 蓝标 2.0T 自动两驱精英型,2016年,3.4万公里,到店服务,8.60万,17.60万
大众 高尔夫 2012款 1.4TSI 自动舒适型,2013年,4.6万公里,到店服务,7.60万,15.70万
吉利 帝豪 2014款 三厢 1.5L 手动精英型,2015年,3.2万公里,到店服务,4.00万,8.30万
福特 福克斯 2011款 两厢 1.8L 手动经典型,2012年,4.5万公里,到店服务,3.50万,11.40万
日产 逍客 2012款 2.0XL 火 CVT 2WD,2013年,7.0万公里,到店服务,7.00万,17.90万
本田 飞度 2018款 1.5L CVT舒适版,2019年,0.2万公里,到店服务,8.50万,8.90万
现代 瑞纳 2014款 1.4L 手动智能型GLS,2015年,3.9万公里,到店服务,4.00万,8.60万
大众 朗行 2015款 1.6L 自动舒适版,2016年,3.7万公里,到店服务,8.50万,15.20万
雪佛兰 2015款 赛欧3 1.3L 手动理想版,2015年,7.8万公里,到店服务,3.20万,6.80万
哈弗H6 2016款 升级版 1.5T 手动两驱精英型,2016年,4.4万公里,到店服务,6.00万,11.10万
大众 途观 2010款 2.0TSI 自动四驱菁英版,2011年,8.3万公里,到店服务,10.95万,30.60万
日产 阳光 2015款 1.5XE 手动精英版,2015年,3.5万公里,到店服务,4.23万,
别克 昂科拉 2013款 1.4T 自动两驱领先型,2015年,7.6万公里,到店服务,8.70万,19.20万
别克 凯越 2008款 1.6LE-MT,2011年,6.0万公里,到店服务,2.90万,11.70万
吉利GX7 2015款 经典版 1.8L 手动电商专供型 国IV,2015年,4.2万公里,到店服务,3.50万,7.60万
东南DX7 2015款 1.5T 自动豪华型,2017年,1.9万公里,到店服务,9.00万,14.10万
大众 朗逸 2015款 1.6L 自动舒适版,2015年,1.5万公里,到店服务,9.00万,14.90万
福特 翼搏 2013款 1.5L 自动尊贵型,2015年,2.1万公里,到店服务,6.70万,13.90万
福特 嘉年华 2013款 两厢 1.5L 自动运动型,2014年,7.7万公里,到店服务,5.63万,12.10万
雪铁龙 世嘉 2013款 三厢 1.6L 手动品尚型,2014年,6.1万公里,到店服务,4.80万,11.70万
标致408 2013款 1.6L 手动舒适版,2012年,7.4万公里,到店服务,2.94万,
Jeep 自由侠 2017款 180TS 自动四驱越能敞篷版,2019年,900公里,到店服务,13.81万,
捷豹XF 2013款 XF 2.0T 风华版,2013年,5.7万公里,到店服务,19.80万,59.70万
福特 翼虎 2017款 EcoBoost 180 两驱铂翼型,2017年,4.8万公里,到店服务,12.12万,
别克 君威 2015款 2.0L 精英时尚型,2015年,7.8万公里,到店服务,9.87万,
奥迪Q5 2015款 40 TFSI 技术型,2015年,8.2万公里,到店服务,23.96万,46.80万
马自达 昂克赛拉 2014款 三厢 1.5L 自动舒适型,2014年,7.0万公里,到店服务,7.79万,13.70万
福特 福克斯 2012款 两厢 1.6L 自动风尚型,2013年,6.0万公里,到店服务,6.29万,15.60万
东风风行 菱智 2018款 M5L 1.6L 7座豪华型,2018年,0.2万公里,到店服务,6.04万,
宝马3系 2016款 320i 时尚型,2015年,4.1万公里,到店服务,19.00万,35.60万
别克 君越 2012款 2.4L SIDI豪雅版,2012年,12.2万公里,到店服务,8.17万,27.80万
长安CS75 2014款 2.0L 手动豪华型 国IV,2014年,5.8万公里,到店服务,5.06万,
本田CR-V 2012款 2.0L 两驱都市版,2014年,4.5万公里,到店服务,11.45万,
吉利 博瑞 2016款 2.4L 舒适型,2016年,5.0万公里,到店服务,7.77万,14.10万
荣威550 2014款 550S 1.8L 自动智选版,2015年,6.6万公里,到店服务,4.85万,
起亚 新佳乐 2013款 2.0L 7座自动标准版 国IV(进口),2014年,4.8万公里,到店服务,8.00万,17.80万
起亚K5 2015款 2.0L 自动LUX,2015年,6.1万公里,到店服务,10.60万,20.50万
英致737 2016款 1.5L CVT豪华导航版,2017年,2.2万公里,到店服务,4.00万,
奥迪A6L 2009款 2.8 FSI 舒适娱乐型,2012年,7.3万公里,到店服务,16.00万,57.10万
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,2014年,8.6万公里,到店服务,10.50万,20.60万
福特 翼虎 2016款 智行限量版 1.5L GTDi 两驱风尚型,2016年,2.5万公里,到店服务,11.81万,
现代 瑞纳 2014款 1.4L 手动顶级型TOP,2015年,6.3万公里,到店服务,4.20万,9.60万
雪佛兰 科鲁兹 2013款 1.6L SL MT,2013年,8.9万公里,到店服务,4.20万,11.80万
大众POLO 2014款 1.6L 自动舒适版,2015年,4.2万公里,到店服务,6.00万,11.30万
别克GL8 2015款 2.4L 豪华商务尊享版,2016年,9.5万公里,到店服务,19.00万,33.60万
大众POLO 2014款 1.4L 手动风尚版,2015年,3.8万公里,到店服务,4.40万,8.20万
奔腾B30 2016款 1.6L 手动豪华型,2016年,2.0万公里,到店服务,4.40万,7.90万
东风风神A30 2014款 1.5L 手动智驱实尚型,2015年,0.5万公里,到店服务,3.50万,7.50万
奔驰GLK级 2013款 GLK 300 4MATIC 动感型,2013年,7.1万公里,到店服务,21.50万,45.40万
别克 凯越 2013款 1.5L 自动经典型,2014年,2.4万公里,到店服务,5.00万,11.10万
宝骏510 2017款 1.5L 自动时尚型,2018年,1.1万公里,到店服务,5.59万,7.50万
福特 福克斯 2013款 两厢经典 1.8L 手动时尚型,2013年,4.8万公里,到店服务,4.69万,12.20万
现代 朗动 2015款 1.6L 自动尊贵型,2016年,2.1万公里,到店服务,7.50万,14.60万
宝骏560 2015款 1.8L 手动舒适型,2016年,2.5万公里,到店服务,5.11万,8.30万
大众 朗逸 2011款 1.6L 自动品轩版,2011年,7.0万公里,到店服务,5.00万,15.80万
大众 捷达 2013款 1.6L 手动舒适型,2014年,4.4万公里,到店服务,5.21万,10.70万
本田 思域 2013款 十周年纪念 1.8L 自动豪华版,2014年,6.1万公里,到店服务,8.00万,17.10万
丰田 雅力士 2011款 1.6E 自动魅动版,2011年,5.0万公里,到店服务,4.20万,10.30万
大众 桑塔纳 2015款 1.6L 自动风尚版,2016年,7.5万公里,到店服务,6.00万,10.80万
长安 逸动 2014款 1.6L 手动尊贵型,2014年,5.8万公里,到店服务,3.80万,9.30万
福特 嘉年华 2013款 两厢 1.5L 自动时尚型,2014年,6.5万公里,到店服务,4.70万,10.70万
斯柯达 速派 2013款 1.4TSI DSG绅仕版,2015年,5.7万公里,到店服务,8.14万,
大众 途观 2013款 1.8TSI 自动两驱风尚版,2014年,7.0万公里,到店服务,10.62万,
凯迪拉克XTS 2014款 28T 精英型,2014年,8.4万公里,到店服务,15.83万,
本田CR-V 2016款 2.0L 两驱都市版,2016年,0.5万公里,到店服务,15.14万,20.60万
别克 君越 2012款 2.4L SIDI豪华版,2012年,13.7万公里,到店服务,8.79万,
大众 迈腾 2013款 1.4TSI 蓝驱版,2013年,4.2万公里,到店服务,10.78万,23.90万
比亚迪L3 2013款 1.5L 自动舒适型,2013年,3.9万公里,到店服务,2.77万,6.60万
大众 速腾 2015款 1.6L 自动舒适型,2015年,8.9万公里,到店服务,8.43万,
别克 君越 2012款 2.4L SIDI雅致版,2013年,14.3万公里,到店服务,8.10万,
三菱 劲炫ASX 2013款 2.0L CVT两驱精英版,2014年,7.7万公里,到店服务,6.64万,
传祺GS4 2017款 235T G-DCT两驱豪华版,2017年,2.1万公里,到店服务,8.51万,
雪铁龙 世嘉 2013款 三厢 1.6L 手动品尚型,2015年,2.5万公里,到店服务,4.79万,
雪佛兰 科鲁兹 2011款 1.8L SE AT,2011年,13.1万公里,到店服务,3.10万,
海马S5 2014款 1.6L 手动智尚型,2017年,2.9万公里,到店服务,5.10万,9.70万
吉利 博瑞 2016款 2.4L 舒适型,2016年,5.0万公里,到店服务,7.77万,14.10万
福特 福克斯 2012款 两厢经典 1.8L 自动基本型,2015年,1.8万公里,到店服务,6.00万,11.90万
福特 福克斯 2015款 三厢 EcoBoost 180 自动精英型,2016年,2.8万公里,到店服务,8.50万,16.30万
雪佛兰 迈锐宝 2016款 2.0L 自动豪华版,2016年,3.8万公里,到店服务,10.00万,19.50万
长安 睿骋 2014款 1.8T 自动精英周年版 国V,2015年,5.3万公里,到店服务,4.96万,
大众 朗逸 2009款 2.0L 自动品悠版,2010年,8.4万公里,到店服务,4.00万,14.00万
雪佛兰 景程 2011款 1.8 舒适版 AT,2012年,8.1万公里,到店服务,3.15万,
大众 宝来 2012款 1.6L 自动舒适型,2011年,8.9万公里,到店服务,4.50万,14.20万
起亚 智跑 2015款 2.0L 自动两驱版DLX,2016年,3.5万公里,到店服务,9.60万,19.30万
雪铁龙 世嘉 2013款 三厢 1.6L 自动品尚型,2013年,5.8万公里,到店服务,4.17万,12.80万
福特 翼虎 2016款 智行限量版 1.5L GTDi 两驱风尚型,2016年,2.5万公里,到店服务,11.81万,
日产 轩逸 2016款 1.6XL  CVT尊享版,2016年,0.7万公里,到店服务,9.50万,15.00万
马自达 睿翼 2012款 2.0L 自动豪华版,2012年,10.4万公里,徐州,6.50万,18.80万
奔驰B级 2015款 B 200 时尚型(进口),2016年,4.3万公里,到店服务,17.00万,30.60万
传祺GS4 2015款 200T G-DCT豪华版,2015年,11.3万公里,到店服务,7.30万,14.80万
东风风神A30 2014款 1.5L 手动智驱实尚型,2015年,0.5万公里,到店服务,3.50万,7.50万
哈弗H6 2015款 改款 运动版 1.5T 手动两驱精英型,2015年,2.4万公里,到店服务,7.00万,13.40万
大众 朗逸 2013款 改款 1.4TSI 手动舒适版,2014年,8.4万公里,到店服务,6.00万,14.50万
雪佛兰 科鲁兹 2012款 1.6L SE MT,2012年,7.1万公里,到店服务,4.00万,13.00万
别克 英朗 2016款 15N 自动精英型,2016年,3.0万公里,到店服务,8.00万,13.80万
雪佛兰 科鲁兹 2012款 1.6L SL天地版 AT,2012年,13.8万公里,到店服务,4.08万,
大众 桑塔纳 2016款 1.6L 手动风尚版,2017年,3.9万公里,到店服务,5.05万,
起亚 智跑 2014款 2.0L 自动两驱版GL,2014年,5.0万公里,到店服务,9.00万,19.40万
海马S5 2018款 1.5T CVT尊贵型,2018年,2.2万公里,到店服务,6.83万,10.80万
长城M4 2012款 1.5L 手动豪华型,2013年,3.7万公里,到店服务,3.00万,7.40万
别克 威朗 2016款 两厢 15S 自动领先型,2016年,3.1万公里,到店服务,8.50万,16.90万
标致308 2014款 乐享版 经典 1.6L 手动风尚型,2014年,3.5万公里,到店服务,5.30万,12.40万
林肯MKC 2014款 2.0T 两驱尊雅版,2015年,5.8万公里,到店服务,19.50万,41.20万
奔驰C级 2013款 C 260 时尚型 Grand Edition,2014年,5.9万公里,到店服务,14.65万,
奥迪Q5 2011款 2.0TFSI 舒适型,2012年,8.5万公里,到店服务,16.00万,51.60万
凯迪拉克XTS 2016款 28T 豪华型,2016年,4.9万公里,到店服务,21.96万,
沃尔沃S60L 2015款 2.0T 智远版,2015年,4.2万公里,到店服务,15.00万,33.60万
大众 迈腾 2009款 1.8TSI DSG豪华型,2009年,7.9万公里,到店服务,4.50万,25.70万
大众 迈腾 2013款 2.0TSI 至尊型,2013年,9.7万公里,到店服务,11.95万,
奔驰C级 2015款 C 180 L 运动型,2015年,0.9万公里,到店服务,24.21万,35.40万
别克 英朗 2015款 15N 自动进取型,2015年,7.2万公里,到店服务,5.80万,13.00万
吉利 博越 2016款 1.8TD 自动四驱智尊型,2017年,2.2万公里,到店服务,10.59万,
沃尔沃S60L 2016款 T4 智远版,2015年,2.5万公里,到店服务,16.00万,33.60万
菲亚特 致悦 2014款 1.4T 自动舒适版,2016年,2.5万公里,到店服务,6.89万,
大众 高尔夫 2015款 1.4TSI 自动豪华型,2015年,4.0万公里,到店服务,9.58万,18.00万
大众 帕萨特 2014款 1.8TSI DSG尊荣版,2014年,10.3万公里,到店服务,10.89万,
奥迪A3 2015款 Sportback 45 TFSI S line 运动型(进口),2015年,2.1万公里,到店服务,16.89万,32.50万
大众 迈腾 2013款 2.0TSI 豪华型,2014年,11.2万公里,到店服务,12.20万,
宝马3系 2016款 320i M运动型,2016年,4.1万公里,到店服务,23.00万,41.10万
现代 索纳塔八 2011款 2.0L 自动至尊版,2011年,4.6万公里,到店服务,6.86万,
大众 宝来 2012款 1.6L 自动时尚超值版,2012年,11.2万公里,到店服务,5.00万,13.20万
别克 君威 2012款 2.0L 舒适版,2013年,5.2万公里,到店服务,7.41万,
长安CS75 2016款 1.8T 自动精英型 国V,2017年,3.8万公里,到店服务,7.63万,
奥迪A4L 2015款 45 TFSI quattro个性运动型,2015年,3.3万公里,到店服务,19.80万,38.30万
起亚 秀尔 2013款 1.6L MT GL,2014年,6.9万公里,到店服务,4.00万,11.30万
别克 凯越 2015款 1.5L 自动经典型,2016年,2.7万公里,到店服务,5.20万,10.00万
日产 骊威 2013款 1.6XE CVT舒适版,2014年,6.6万公里,到店服务,5.20万,10.40万
标致308 2014款 乐享版 经典 1.6L 自动优尚型,2015年,2.7万公里,到店服务,6.50万,12.60万
雪佛兰 创酷 2014款 1.4T 自动两驱豪华型,2015年,3.5万公里,到店服务,6.50万,14.50万
三菱 劲炫ASX 2013款 2.0L CVT两驱精英版,2014年,8.6万公里,到店服务,7.00万,15.20万
哈弗H6 2012款 2.4L 自动两驱精英型,2013年,4.0万公里,到店服务,5.50万,13.50万
大众 高尔夫 2012款 1.4TSI 自动舒适型,2014年,3.5万公里,到店服务,8.10万,15.70万
日产 骐达 2011款 1.6L CVT舒适型,2014年,3.5万公里,到店服务,6.46万,12.50万
现代ix25 2015款 1.6L 自动两驱尊贵型DLX,2015年,6.6万公里,到店服务,8.00万,17.00万
福特 福睿斯 2015款 1.5L 自动时尚型,2016年,5.9万公里,到店服务,7.29万,13.00万
大众 途观 2013款 1.8TSI 自动两驱舒适版,2014年,7.4万公里,到店服务,12.00万,25.80万
现代 瑞奕 2014款 1.4L 自动GLX,2015年,7.0万公里,到店服务,4.50万,9.50万
比亚迪S7 2016款 2.0T 自动尊贵型Plus,2016年,8.7万公里,到店服务,6.50万,14.90万
雪佛兰 科鲁兹 2014款 1.6L SL百万纪念版 MT,2014年,7.0万公里,到店服务,5.00万,12.50万
大众 帕萨特 2011款 2.0TSI DSG至尊版,2011年,6.1万公里,到店服务,10.50万,30.90万
福特 蒙迪欧 2013款 2.0L GTDi200时尚型,2015年,5.5万公里,到店服务,10.77万,
马自达6 2013款 2.0L 自动时尚型,2014年,13.9万公里,到店服务,6.50万,16.00万
奔腾B50 2013款 1.6L 手动舒适型,2015年,2.6万公里,到店服务,4.20万,10.10万
长安 奔奔 2014款 1.4L 手动豪华型,2016年,1.1万公里,到店服务,2.62万,5.20万
别克GL8 2011款 3.0L GT豪华商务豪雅版,2012年,15.4万公里,到店服务,13.00万,39.90万
标致2008 2014款 1.6L 自动潮流版,2017年,2.7万公里,到店服务,6.57万,
北汽绅宝 绅宝D70 2013款 1.8T 政务版,2016年,5.8万公里,到店服务,4.76万,
哈弗H6 2015款 升级版 1.5T 手动两驱精英型,2015年,2.9万公里,到店服务,5.20万,11.90万
起亚 狮跑 2011款 2.0L 手动两驱版GL,2011年,8.3万公里,到店服务,3.92万,
雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,2014年,5.7万公里,到店服务,8.00万,18.40万
别克 英朗 2016款 15N 自动进取型,2016年,2.7万公里,到店服务,7.00万,13.00万
雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,2013年,3.1万公里,到店服务,8.00万,19.70万
别克 凯越 2013款 1.5L 手动尊享型,2014年,3.6万公里,到店服务,4.32万,
现代 全新胜达 2013款 2.4L 自动两驱舒适型,2014年,6.4万公里,到店服务,10.00万,24.70万
雪佛兰 科鲁兹 2015款 1.5L 手动精英版,2015年,3.9万公里,到店服务,6.00万,13.00万
起亚 智跑 2012款 2.0L 自动两驱版GL,2013年,13.6万公里,到店服务,7.00万,19.40万
标致308 2014款 乐享版 经典 1.6L 自动优尚型,2015年,2.7万公里,到店服务,6.50万,12.60万
荣威350 2015款 1.5L 手动豪华天窗版,2016年,3.9万公里,到店服务,4.30万,8.50万
现代 索纳塔九 2015款 1.6T GLX领先型,2016年,8.8万公里,到店服务,12.00万,22.60万
雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,2013年,11.4万公里,到店服务,6.75万,19.70万
别克 英朗 2013款 GT 1.6L 手动进取版,2013年,6.2万公里,到店服务,5.25万,14.90万
起亚 智跑 2016款 2.0L 自动两驱版GL,2017年,1.4万公里,到店服务,11.00万,17.20万
雪佛兰 2015款 赛欧3 1.5L AMT幸福天窗版,2016年,1.1万公里,到店服务,5.00万,8.70万
大众 朗逸 2011款 1.6L 手动品悠版,2011年,5.4万公里,到店服务,4.00万,12.20万
现代 名图 2014款 1.8L 自动尊贵型DLX,2014年,4.7万公里,到店服务,8.70万,17.30万
大众 朗逸 2011款 1.6L 自动品悠版,2012年,5.8万公里,到店服务,5.00万,13.50万
标致308 2013款 1.6L 手动优尚型,2013年,5.3万公里,到店服务,3.96万,11.50万
别克 昂科威 2016款 28T 四驱精英型,2016年,4.6万公里,到店服务,16.80万,29.30万
长城M4 2012款 1.5L 手动舒适型,2014年,3.0万公里,到店服务,3.20万,6.90万
江淮 瑞风S5 2013款 2.0L 手动尊贵版,2013年,5.2万公里,到店服务,3.50万,10.80万
起亚K2 2015款 三厢 1.4L AT GLS,2016年,0.5万公里,到店服务,6.25万,9.30万
雪佛兰 创酷 2014款 1.4T 自动两驱豪华型,2015年,4.0万公里,到店服务,7.00万,14.50万
